current_date_formatted,current_label_en,current_death
16.07.2020,Zakarpatska,143
17.07.2020,Zakarpatska,145
18.07.2020,Zakarpatska,148
19.07.2020,Zakarpatska,152
20.07.2020,Zakarpatska,155
21.07.2020,Zakarpatska,160
22.07.2020,Zakarpatska,163
23.07.2020,Zakarpatska,166
24.07.2020,Zakarpatska,168
25.07.2020,Zakarpatska,170
26.07.2020,Zakarpatska,171
27.07.2020,Zakarpatska,172
28.07.2020,Zakarpatska,172
29.07.2020,Zakarpatska,176
30.07.2020,Zakarpatska,183
31.07.2020,Zakarpatska,192
01.08.2020,Zakarpatska,198
02.08.2020,Zakarpatska,201
03.08.2020,Zakarpatska,202
04.08.2020,Zakarpatska,206
05.08.2020,Zakarpatska,210
06.08.2020,Zakarpatska,212
07.08.2020,Zakarpatska,216
08.08.2020,Zakarpatska,218
09.08.2020,Zakarpatska,220
10.08.2020,Zakarpatska,222
11.08.2020,Zakarpatska,223
12.08.2020,Zakarpatska,226
13.08.2020,Zakarpatska,230
14.08.2020,Zakarpatska,230
15.08.2020,Zakarpatska,234
16.08.2020,Zakarpatska,237
17.08.2020,Zakarpatska,238
18.08.2020,Zakarpatska,239
19.08.2020,Zakarpatska,242
20.08.2020,Zakarpatska,243
21.08.2020,Zakarpatska,243
22.08.2020,Zakarpatska,246
23.08.2020,Zakarpatska,247
24.08.2020,Zakarpatska,247
25.08.2020,Zakarpatska,248
26.08.2020,Zakarpatska,249
27.08.2020,Zakarpatska,252
28.08.2020,Zakarpatska,254
29.08.2020,Zakarpatska,259
30.08.2020,Zakarpatska,259
31.08.2020,Zakarpatska,262
01.09.2020,Zakarpatska,263
02.09.2020,Zakarpatska,265
03.09.2020,Zakarpatska,267
04.09.2020,Zakarpatska,268
05.09.2020,Zakarpatska,269
06.09.2020,Zakarpatska,271
07.09.2020,Zakarpatska,271
08.09.2020,Zakarpatska,273
09.09.2020,Zakarpatska,276
10.09.2020,Zakarpatska,277
11.09.2020,Zakarpatska,280
12.09.2020,Zakarpatska,282
13.09.2020,Zakarpatska,283
14.09.2020,Zakarpatska,286
15.09.2020,Zakarpatska,286
16.09.2020,Zakarpatska,287
17.09.2020,Zakarpatska,289
18.09.2020,Zakarpatska,289
19.09.2020,Zakarpatska,290
20.09.2020,Zakarpatska,291
21.09.2020,Zakarpatska,292
22.09.2020,Zakarpatska,293
13.03.2020,Zaporizka,0
14.03.2020,Zaporizka,0
15.03.2020,Zaporizka,0
16.03.2020,Zaporizka,0
17.03.2020,Zaporizka,0
18.03.2020,Zaporizka,0
19.03.2020,Zaporizka,0
20.03.2020,Zaporizka,0
21.03.2020,Zaporizka,0
22.03.2020,Zaporizka,0
23.03.2020,Zaporizka,0
24.03.2020,Zaporizka,0
25.03.2020,Zaporizka,0
26.03.2020,Zaporizka,0
27.03.2020,Zaporizka,0
28.03.2020,Zaporizka,0
29.03.2020,Zaporizka,0
30.03.2020,Zaporizka,0
31.03.2020,Zaporizka,0
01.04.2020,Zaporizka,0
02.04.2020,Zaporizka,0
03.04.2020,Zaporizka,0
04.04.2020,Zaporizka,0
05.04.2020,Zaporizka,0
06.04.2020,Zaporizka,0
07.04.2020,Zaporizka,0
08.04.2020,Zaporizka,0
09.04.2020,Zaporizka,0
10.04.2020,Zaporizka,1
11.04.2020,Zaporizka,1
12.04.2020,Zaporizka,1
13.04.2020,Zaporizka,1
14.04.2020,Zaporizka,1
15.04.2020,Zaporizka,2
16.04.2020,Zaporizka,2
17.04.2020,Zaporizka,2
18.04.2020,Zaporizka,2
19.04.2020,Zaporizka,2
20.04.2020,Zaporizka,2
21.04.2020,Zaporizka,3
22.04.2020,Zaporizka,3
23.04.2020,Zaporizka,4
24.04.2020,Zaporizka,4
25.04.2020,Zaporizka,4
26.04.2020,Zaporizka,4
27.04.2020,Zaporizka,5
28.04.2020,Zaporizka,5
29.04.2020,Zaporizka,5
30.04.2020,Zaporizka,5
01.05.2020,Zaporizka,5
02.05.2020,Zaporizka,5
03.05.2020,Zaporizka,5
04.05.2020,Zaporizka,5
05.05.2020,Zaporizka,5
06.05.2020,Zaporizka,5
07.05.2020,Zaporizka,5
08.05.2020,Zaporizka,7
09.05.2020,Zaporizka,7
10.05.2020,Zaporizka,7
11.05.2020,Zaporizka,7
12.05.2020,Zaporizka,8
13.05.2020,Zaporizka,8
14.05.2020,Zaporizka,8
15.05.2020,Zaporizka,8
16.05.2020,Zaporizka,8
17.05.2020,Zaporizka,8
18.05.2020,Zaporizka,9
19.05.2020,Zaporizka,9
20.05.2020,Zaporizka,9
21.05.2020,Zaporizka,11
22.05.2020,Zaporizka,11
23.05.2020,Zaporizka,12
24.05.2020,Zaporizka,12
25.05.2020,Zaporizka,12
26.05.2020,Zaporizka,12
27.05.2020,Zaporizka,13
28.05.2020,Zaporizka,13
29.05.2020,Zaporizka,13
30.05.2020,Zaporizka,13
31.05.2020,Zaporizka,13
01.06.2020,Zaporizka,13
02.06.2020,Zaporizka,13
03.06.2020,Zaporizka,13
04.06.2020,Zaporizka,14
05.06.2020,Zaporizka,14
06.06.2020,Zaporizka,14
07.06.2020,Zaporizka,14
08.06.2020,Zaporizka,14
09.06.2020,Zaporizka,14
10.06.2020,Zaporizka,15
11.06.2020,Zaporizka,15
12.06.2020,Zaporizka,15
13.06.2020,Zaporizka,16
14.06.2020,Zaporizka,16
15.06.2020,Zaporizka,16
16.06.2020,Zaporizka,16
17.06.2020,Zaporizka,16
18.06.2020,Zaporizka,16
19.06.2020,Zaporizka,16
20.06.2020,Zaporizka,16
21.06.2020,Zaporizka,16
22.06.2020,Zaporizka,16
23.06.2020,Zaporizka,17
24.06.2020,Zaporizka,17
25.06.2020,Zaporizka,17
26.06.2020,Zaporizka,17
27.06.2020,Zaporizka,17
28.06.2020,Zaporizka,17
29.06.2020,Zaporizka,17
30.06.2020,Zaporizka,17
01.07.2020,Zaporizka,17
02.07.2020,Zaporizka,17
03.07.2020,Zaporizka,17
04.07.2020,Zaporizka,17
05.07.2020,Zaporizka,17
06.07.2020,Zaporizka,17
07.07.2020,Zaporizka,18
08.07.2020,Zaporizka,18
09.07.2020,Zaporizka,19
10.07.2020,Zaporizka,19
11.07.2020,Zaporizka,20
12.07.2020,Zaporizka,20
13.07.2020,Zaporizka,20
14.07.2020,Zaporizka,20
15.07.2020,Zaporizka,20
16.07.2020,Zaporizka,20
17.07.2020,Zaporizka,20
18.07.2020,Zaporizka,20
19.07.2020,Zaporizka,20
20.07.2020,Zaporizka,20
21.07.2020,Zaporizka,21
22.07.2020,Zaporizka,21
23.07.2020,Zaporizka,21
24.07.2020,Zaporizka,21
25.07.2020,Zaporizka,21
26.07.2020,Zaporizka,21
27.07.2020,Zaporizka,21
28.07.2020,Zaporizka,21
29.07.2020,Zaporizka,21
30.07.2020,Zaporizka,21
31.07.2020,Zaporizka,21
01.08.2020,Zaporizka,21
02.08.2020,Zaporizka,21
03.08.2020,Zaporizka,21
04.08.2020,Zaporizka,21
05.08.2020,Zaporizka,21
06.08.2020,Zaporizka,21
07.08.2020,Zaporizka,21
08.08.2020,Zaporizka,21
09.08.2020,Zaporizka,22
10.08.2020,Zaporizka,22
11.08.2020,Zaporizka,22
12.08.2020,Zaporizka,22
13.08.2020,Zaporizka,23
14.08.2020,Zaporizka,23
15.08.2020,Zaporizka,23
16.08.2020,Zaporizka,23
17.08.2020,Zaporizka,23
18.08.2020,Zaporizka,23
19.08.2020,Zaporizka,24
20.08.2020,Zaporizka,24
21.08.2020,Zaporizka,24
22.08.2020,Zaporizka,24
23.08.2020,Zaporizka,24
24.08.2020,Zaporizka,24
25.08.2020,Zaporizka,24
26.08.2020,Zaporizka,24
27.08.2020,Zaporizka,25
28.08.2020,Zaporizka,25
29.08.2020,Zaporizka,25
30.08.2020,Zaporizka,25
31.08.2020,Zaporizka,25
01.09.2020,Zaporizka,25
02.09.2020,Zaporizka,25
03.09.2020,Zaporizka,25
04.09.2020,Zaporizka,25
05.09.2020,Zaporizka,25
06.09.2020,Zaporizka,25
07.09.2020,Zaporizka,25
08.09.2020,Zaporizka,27
09.09.2020,Zaporizka,29
10.09.2020,Zaporizka,30
11.09.2020,Zaporizka,30
12.09.2020,Zaporizka,32
13.09.2020,Zaporizka,33
14.09.2020,Zaporizka,33
15.09.2020,Zaporizka,33
16.09.2020,Zaporizka,35
17.09.2020,Zaporizka,37
18.09.2020,Zaporizka,42
19.09.2020,Zaporizka,42
20.09.2020,Zaporizka,42
21.09.2020,Zaporizka,42
22.09.2020,Zaporizka,44
13.03.2020,Zhytomyrsk,1
14.03.2020,Zhytomyrsk,1
15.03.2020,Zhytomyrsk,1
16.03.2020,Zhytomyrsk,1
17.03.2020,Zhytomyrsk,1
18.03.2020,Zhytomyrsk,1
19.03.2020,Zhytomyrsk,1
20.03.2020,Zhytomyrsk,1
21.03.2020,Zhytomyrsk,1
22.03.2020,Zhytomyrsk,1
23.03.2020,Zhytomyrsk,1
24.03.2020,Zhytomyrsk,1
25.03.2020,Zhytomyrsk,1
26.03.2020,Zhytomyrsk,1
27.03.2020,Zhytomyrsk,1
28.03.2020,Zhytomyrsk,1
29.03.2020,Zhytomyrsk,1
30.03.2020,Zhytomyrsk,1
31.03.2020,Zhytomyrsk,1
01.04.2020,Zhytomyrsk,1
02.04.2020,Zhytomyrsk,1
03.04.2020,Zhytomyrsk,1
04.04.2020,Zhytomyrsk,2
05.04.2020,Zhytomyrsk,2
06.04.2020,Zhytomyrsk,2
07.04.2020,Zhytomyrsk,2
08.04.2020,Zhytomyrsk,2
09.04.2020,Zhytomyrsk,2
10.04.2020,Zhytomyrsk,3
11.04.2020,Zhytomyrsk,3
12.04.2020,Zhytomyrsk,3
13.04.2020,Zhytomyrsk,3
14.04.2020,Zhytomyrsk,3
15.04.2020,Zhytomyrsk,4
16.04.2020,Zhytomyrsk,4
17.04.2020,Zhytomyrsk,4
18.04.2020,Zhytomyrsk,4
19.04.2020,Zhytomyrsk,4
20.04.2020,Zhytomyrsk,5
21.04.2020,Zhytomyrsk,6
22.04.2020,Zhytomyrsk,6
23.04.2020,Zhytomyrsk,6
24.04.2020,Zhytomyrsk,7
25.04.2020,Zhytomyrsk,7
26.04.2020,Zhytomyrsk,7
27.04.2020,Zhytomyrsk,7
28.04.2020,Zhytomyrsk,8
29.04.2020,Zhytomyrsk,8
30.04.2020,Zhytomyrsk,10
01.05.2020,Zhytomyrsk,10
02.05.2020,Zhytomyrsk,10
03.05.2020,Zhytomyrsk,10
04.05.2020,Zhytomyrsk,10
05.05.2020,Zhytomyrsk,10
06.05.2020,Zhytomyrsk,11
07.05.2020,Zhytomyrsk,11
08.05.2020,Zhytomyrsk,11
09.05.2020,Zhytomyrsk,11
10.05.2020,Zhytomyrsk,11
11.05.2020,Zhytomyrsk,11
12.05.2020,Zhytomyrsk,12
13.05.2020,Zhytomyrsk,12
14.05.2020,Zhytomyrsk,12
15.05.2020,Zhytomyrsk,12
16.05.2020,Zhytomyrsk,12
17.05.2020,Zhytomyrsk,12
18.05.2020,Zhytomyrsk,12
19.05.2020,Zhytomyrsk,12
20.05.2020,Zhytomyrsk,12
21.05.2020,Zhytomyrsk,13
22.05.2020,Zhytomyrsk,13
23.05.2020,Zhytomyrsk,13
24.05.2020,Zhytomyrsk,13
25.05.2020,Zhytomyrsk,13
26.05.2020,Zhytomyrsk,14
27.05.2020,Zhytomyrsk,14
28.05.2020,Zhytomyrsk,14
29.05.2020,Zhytomyrsk,14
30.05.2020,Zhytomyrsk,14
31.05.2020,Zhytomyrsk,14
01.06.2020,Zhytomyrsk,14
02.06.2020,Zhytomyrsk,14
03.06.2020,Zhytomyrsk,14
04.06.2020,Zhytomyrsk,14
05.06.2020,Zhytomyrsk,15
06.06.2020,Zhytomyrsk,15
07.06.2020,Zhytomyrsk,16
08.06.2020,Zhytomyrsk,16
09.06.2020,Zhytomyrsk,16
10.06.2020,Zhytomyrsk,17
11.06.2020,Zhytomyrsk,17
12.06.2020,Zhytomyrsk,17
13.06.2020,Zhytomyrsk,17
14.06.2020,Zhytomyrsk,19
15.06.2020,Zhytomyrsk,19
16.06.2020,Zhytomyrsk,20
17.06.2020,Zhytomyrsk,21
18.06.2020,Zhytomyrsk,21
19.06.2020,Zhytomyrsk,21
20.06.2020,Zhytomyrsk,21
21.06.2020,Zhytomyrsk,21
22.06.2020,Zhytomyrsk,23
23.06.2020,Zhytomyrsk,24
24.06.2020,Zhytomyrsk,24
25.06.2020,Zhytomyrsk,26
26.06.2020,Zhytomyrsk,27
27.06.2020,Zhytomyrsk,27
28.06.2020,Zhytomyrsk,29
29.06.2020,Zhytomyrsk,29
30.06.2020,Zhytomyrsk,29
01.07.2020,Zhytomyrsk,29
02.07.2020,Zhytomyrsk,30
03.07.2020,Zhytomyrsk,30
04.07.2020,Zhytomyrsk,30
05.07.2020,Zhytomyrsk,30
06.07.2020,Zhytomyrsk,30
07.07.2020,Zhytomyrsk,30
08.07.2020,Zhytomyrsk,32
09.07.2020,Zhytomyrsk,32
10.07.2020,Zhytomyrsk,33
11.07.2020,Zhytomyrsk,34
12.07.2020,Zhytomyrsk,34
13.07.2020,Zhytomyrsk,34
14.07.2020,Zhytomyrsk,34
15.07.2020,Zhytomyrsk,34
16.07.2020,Zhytomyrsk,34
17.07.2020,Zhytomyrsk,34
18.07.2020,Zhytomyrsk,34
19.07.2020,Zhytomyrsk,34
20.07.2020,Zhytomyrsk,34
21.07.2020,Zhytomyrsk,35
22.07.2020,Zhytomyrsk,35
23.07.2020,Zhytomyrsk,35
24.07.2020,Zhytomyrsk,35
25.07.2020,Zhytomyrsk,35
26.07.2020,Zhytomyrsk,35
27.07.2020,Zhytomyrsk,35
28.07.2020,Zhytomyrsk,35
29.07.2020,Zhytomyrsk,36
30.07.2020,Zhytomyrsk,37
31.07.2020,Zhytomyrsk,37
01.08.2020,Zhytomyrsk,37
02.08.2020,Zhytomyrsk,38
03.08.2020,Zhytomyrsk,38
04.08.2020,Zhytomyrsk,38
05.08.2020,Zhytomyrsk,40
06.08.2020,Zhytomyrsk,40
07.08.2020,Zhytomyrsk,40
08.08.2020,Zhytomyrsk,41
09.08.2020,Zhytomyrsk,41
10.08.2020,Zhytomyrsk,43
11.08.2020,Zhytomyrsk,46
12.08.2020,Zhytomyrsk,48
13.08.2020,Zhytomyrsk,49
14.08.2020,Zhytomyrsk,49
15.08.2020,Zhytomyrsk,49
16.08.2020,Zhytomyrsk,51
17.08.2020,Zhytomyrsk,51
18.08.2020,Zhytomyrsk,52
19.08.2020,Zhytomyrsk,52
20.08.2020,Zhytomyrsk,55
21.08.2020,Zhytomyrsk,55
22.08.2020,Zhytomyrsk,57
23.08.2020,Zhytomyrsk,60
24.08.2020,Zhytomyrsk,60
25.08.2020,Zhytomyrsk,60
26.08.2020,Zhytomyrsk,60
27.08.2020,Zhytomyrsk,61
28.08.2020,Zhytomyrsk,61
29.08.2020,Zhytomyrsk,61
30.08.2020,Zhytomyrsk,65
31.08.2020,Zhytomyrsk,65
01.09.2020,Zhytomyrsk,68
02.09.2020,Zhytomyrsk,68
03.09.2020,Zhytomyrsk,69
04.09.2020,Zhytomyrsk,69
05.09.2020,Zhytomyrsk,70
06.09.2020,Zhytomyrsk,72
07.09.2020,Zhytomyrsk,74
08.09.2020,Zhytomyrsk,75
09.09.2020,Zhytomyrsk,78
10.09.2020,Zhytomyrsk,79
11.09.2020,Zhytomyrsk,81
12.09.2020,Zhytomyrsk,82
13.09.2020,Zhytomyrsk,82
14.09.2020,Zhytomyrsk,83
15.09.2020,Zhytomyrsk,86
16.09.2020,Zhytomyrsk,88
17.09.2020,Zhytomyrsk,89
18.09.2020,Zhytomyrsk,89
19.09.2020,Zhytomyrsk,90
20.09.2020,Zhytomyrsk,90
21.09.2020,Zhytomyrsk,91
22.09.2020,Zhytomyrsk,92
