Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Jul-28,0.5,2434,739,1433,4035,56333,±56,±17,±20,±91,±808
Jul-28,0.95,3510,1083,1837,5935,72549
Jul-29,0.05,1417,436,1068,2419,41923
Jul-29,0.5,2451,744,1451,4059,56995,±57,±17,±20,±93,±822
Jul-29,0.95,3574,1102,1868,6005,73502
Jul-30,0.05,1410,444,1079,2411,42343
Jul-30,0.5,2463,744,1466,4109,57700,±57,±17,±20,±94,±836
Jul-30,0.95,3580,1098,1892,6022,74520
Jul-31,0.05,1419,447,1095,2417,42678
Jul-31,0.5,2484,743,1483,4117,58397,±58,±17,±21,±94,±850
Jul-31,0.95,3600,1105,1917,6090,75550
Aug-1,0.05,1436,441,1102,2433,43212
Aug-1,0.5,2501,749,1506,4137,59090,±58,±18,±21,±95,±864
Aug-1,0.95,3629,1101,1944,6122,76551
Aug-2,0.05,1442,439,1115,2454,43654
Aug-2,0.5,2517,754,1522,4178,59767,±59,±18,±22,±96,±878
Aug-2,0.95,3641,1109,1960,6199,77607
Aug-3,0.05,1449,439,1125,2453,44084
Aug-3,0.5,2524,760,1540,4229,60425,±59,±18,±22,±97,±893
Aug-3,0.95,3667,1110,1988,6132,78649
Aug-4,0.05,1469,440,1135,2438,44482
Aug-4,0.5,2528,768,1561,4268,61150,±60,±18,±22,±98,±907
Aug-4,0.95,3693,1110,2009,6131,79699
Aug-5,0.05,1461,445,1151,2444,44919
Aug-5,0.5,2540,775,1577,4305,61847,±60,±18,±23,±99,±922
Aug-5,0.95,3716,1128,2039,6180,80798
Aug-6,0.05,1476,450,1162,2453,45419
Aug-6,0.5,2558,779,1595,4314,62570,±61,±18,±23,±100,±937
Aug-6,0.95,3766,1141,2066,6208,81804
Aug-7,0.05,1468,450,1174,2491,45750
Aug-7,0.5,2573,783,1613,4358,63241,±61,±19,±23,±100,±952
Aug-7,0.95,3802,1160,2090,6247,82949
Aug-8,0.05,1478,455,1188,2520,46173
Aug-8,0.5,2607,788,1631,4385,63996,±62,±19,±24,±101,±967
Aug-8,0.95,3846,1177,2119,6292,83815
Aug-9,0.05,1446,450,1205,2502,46633
Aug-9,0.5,2612,797,1648,4412,64779,±62,±19,±24,±102,±982
Aug-9,0.95,3904,1190,2147,6336,84958
Aug-10,0.05,1470,455,1208,2529,47092
Aug-10,0.5,2644,801,1665,4375,65564,±63,±19,±25,±103,±998
Aug-10,0.95,3945,1192,2180,6426,85721
Aug-11,0.05,1482,459,1222,2528,47396
Aug-11,0.5,2661,808,1685,4408,66319,±63,±19,±25,±104,±1013
Aug-11,0.95,3955,1206,2210,6499,86910
