Id,Latitude,Longitude,Quantity,Date,Status
49.540-25.149,49.540,25.149,1,May-14,Under treatment
49.601-25.240,49.601,25.240,4,May-14,Under treatment
49.662-25.696,49.662,25.696,2,May-14,Under treatment
48.747-25.879,48.747,25.879,6,May-14,Under treatment
48.686-25.879,48.686,25.879,12,May-14,Under treatment
48.625-25.879,48.625,25.879,2,May-14,Under treatment
48.808-25.970,48.808,25.970,1,May-14,Under treatment
48.747-25.970,48.747,25.970,25,May-14,Under treatment
48.686-25.970,48.686,25.970,56,May-14,Under treatment
48.930-26.061,48.930,26.061,2,May-14,Under treatment
48.869-26.061,48.869,26.061,35,May-14,Under treatment
48.808-26.061,48.808,26.061,79,May-14,Under treatment
48.747-26.061,48.747,26.061,93,May-14,Under treatment
48.686-26.061,48.686,26.061,44,May-14,Under treatment
48.625-26.061,48.625,26.061,2,May-14,Under treatment
48.564-26.061,48.564,26.061,8,May-14,Under treatment
48.503-26.061,48.503,26.061,1,May-14,Under treatment
48.442-26.061,48.442,26.061,3,May-14,Under treatment
48.381-26.061,48.381,26.061,1,May-14,Under treatment
48.869-26.152,48.869,26.152,1,May-14,Under treatment
48.808-26.152,48.808,26.152,13,May-14,Under treatment
48.747-26.152,48.747,26.152,36,May-14,Under treatment
48.686-26.152,48.686,26.152,15,May-14,Under treatment
48.625-26.152,48.625,26.152,13,May-14,Under treatment
48.564-26.152,48.564,26.152,13,May-14,Under treatment
48.503-26.152,48.503,26.152,23,May-14,Under treatment
48.442-26.152,48.442,26.152,48,May-14,Under treatment
48.381-26.152,48.381,26.152,2,May-14,Under treatment
48.320-26.152,48.320,26.152,37,May-14,Under treatment
48.747-26.243,48.747,26.243,2,May-14,Under treatment
48.564-26.243,48.564,26.243,3,May-14,Under treatment
48.503-26.243,48.503,26.243,18,May-14,Under treatment
48.442-26.243,48.442,26.243,61,May-14,Under treatment
48.381-26.243,48.381,26.243,8,May-14,Under treatment
48.320-26.243,48.320,26.243,37,May-14,Under treatment
48.259-26.243,48.259,26.243,3,May-14,Under treatment
49.357-28.341,49.357,28.341,2,May-14,Under treatment
49.296-28.341,49.296,28.341,5,May-14,Under treatment
49.418-28.432,49.418,28.432,1,May-14,Under treatment
49.357-28.432,49.357,28.432,9,May-14,Under treatment
49.296-28.432,49.296,28.432,15,May-14,Under treatment
49.113-28.432,49.113,28.432,11,May-14,Under treatment
49.052-28.432,49.052,28.432,1,May-14,Under treatment
49.479-28.524,49.479,28.524,1,May-14,Under treatment
49.418-28.524,49.418,28.524,8,May-14,Under treatment
49.357-28.524,49.357,28.524,19,May-14,Under treatment
49.235-28.524,49.235,28.524,20,May-14,Under treatment
49.174-28.524,49.174,28.524,6,May-14,Under treatment
49.113-28.524,49.113,28.524,34,May-14,Under treatment
49.052-28.524,49.052,28.524,2,May-14,Under treatment
49.418-28.615,49.418,28.615,1,May-14,Under treatment
49.357-28.615,49.357,28.615,5,May-14,Under treatment
49.296-28.615,49.296,28.615,29,May-14,Under treatment
49.235-28.615,49.235,28.615,5,May-14,Under treatment
49.174-28.615,49.174,28.615,48,May-14,Under treatment
49.113-28.615,49.113,28.615,133,May-14,Under treatment
49.052-28.615,49.052,28.615,84,May-14,Under treatment
48.991-28.615,48.991,28.615,4,May-14,Under treatment
49.357-28.706,49.357,28.706,1,May-14,Under treatment
49.296-28.706,49.296,28.706,21,May-14,Under treatment
49.235-28.706,49.235,28.706,16,May-14,Under treatment
49.174-28.706,49.174,28.706,37,May-14,Under treatment
49.113-28.706,49.113,28.706,48,May-14,Under treatment
49.052-28.706,49.052,28.706,49,May-14,Under treatment
48.991-28.706,48.991,28.706,9,May-14,Under treatment
48.930-28.706,48.930,28.706,6,May-14,Under treatment
48.869-28.706,48.869,28.706,1,May-14,Under treatment
49.357-28.797,49.357,28.797,21,May-14,Under treatment
49.296-28.797,49.296,28.797,37,May-14,Under treatment
49.235-28.797,49.235,28.797,44,May-14,Under treatment
49.174-28.797,49.174,28.797,7,May-14,Under treatment
49.113-28.797,49.113,28.797,2,May-14,Under treatment
49.052-28.797,49.052,28.797,17,May-14,Under treatment
48.930-28.797,48.930,28.797,15,May-14,Under treatment
48.808-28.797,48.808,28.797,1,May-14,Under treatment
49.357-28.888,49.357,28.888,17,May-14,Under treatment
49.296-28.888,49.296,28.888,5,May-14,Under treatment
49.235-28.888,49.235,28.888,3,May-14,Under treatment
48.930-28.888,48.930,28.888,31,May-14,Under treatment
48.869-28.888,48.869,28.888,15,May-14,Under treatment
48.869-28.980,48.869,28.980,5,May-14,Under treatment
50.516-29.892,50.516,29.892,1,May-14,Under treatment
50.455-29.892,50.455,29.892,5,May-14,Under treatment
50.394-29.892,50.394,29.892,3,May-14,Under treatment
50.333-29.892,50.333,29.892,1,May-14,Under treatment
50.516-29.983,50.516,29.983,3,May-14,Under treatment
50.455-29.983,50.455,29.983,18,May-14,Under treatment
50.394-29.983,50.394,29.983,12,May-14,Under treatment
50.821-30.074,50.821,30.074,5,May-14,Under treatment
50.760-30.074,50.760,30.074,2,May-14,Under treatment
50.516-30.074,50.516,30.074,3,May-14,Under treatment
50.455-30.074,50.455,30.074,23,May-14,Under treatment
50.394-30.074,50.394,30.074,26,May-14,Under treatment
50.333-30.074,50.333,30.074,1,May-14,Under treatment
50.211-30.074,50.211,30.074,8,May-14,Under treatment
50.882-30.165,50.882,30.165,17,May-14,Under treatment
50.821-30.165,50.821,30.165,30,May-14,Under treatment
50.760-30.165,50.760,30.165,3,May-14,Under treatment
50.516-30.165,50.516,30.165,3,May-14,Under treatment
50.455-30.165,50.455,30.165,25,May-14,Under treatment
50.394-30.165,50.394,30.165,7,May-14,Under treatment
50.333-30.165,50.333,30.165,5,May-14,Under treatment
50.211-30.165,50.211,30.165,17,May-14,Under treatment
50.150-30.165,50.150,30.165,46,May-14,Under treatment
50.089-30.165,50.089,30.165,3,May-14,Under treatment
49.723-30.165,49.723,30.165,6,May-14,Under treatment
49.662-30.165,49.662,30.165,10,May-14,Under treatment
50.882-30.256,50.882,30.256,1,May-14,Under treatment
50.821-30.256,50.821,30.256,2,May-14,Under treatment
50.211-30.256,50.211,30.256,27,May-14,Under treatment
50.150-30.256,50.150,30.256,79,May-14,Under treatment
50.089-30.256,50.089,30.256,5,May-14,Under treatment
49.845-30.256,49.845,30.256,1,May-14,Under treatment
49.784-30.256,49.784,30.256,20,May-14,Under treatment
49.723-30.256,49.723,30.256,46,May-14,Under treatment
49.662-30.256,49.662,30.256,19,May-14,Under treatment
50.272-30.348,50.272,30.348,1,May-14,Under treatment
50.211-30.348,50.211,30.348,6,May-14,Under treatment
50.150-30.348,50.150,30.348,8,May-14,Under treatment
49.784-30.348,49.784,30.348,10,May-14,Under treatment
49.723-30.348,49.723,30.348,12,May-14,Under treatment
49.662-30.348,49.662,30.348,14,May-14,Under treatment
50.516-30.439,50.516,30.439,1,May-14,Under treatment
50.272-30.439,50.272,30.439,3,May-14,Under treatment
50.211-30.439,50.211,30.439,22,May-14,Under treatment
50.150-30.439,50.150,30.439,18,May-14,Under treatment
49.784-30.439,49.784,30.439,6,May-14,Under treatment
49.723-30.439,49.723,30.439,29,May-14,Under treatment
49.662-30.439,49.662,30.439,3,May-14,Under treatment
50.516-30.530,50.516,30.530,14,May-14,Under treatment
50.455-30.530,50.455,30.530,2,May-14,Under treatment
50.394-30.530,50.394,30.530,1,May-14,Under treatment
50.272-30.530,50.272,30.530,25,May-14,Under treatment
50.211-30.530,50.211,30.530,18,May-14,Under treatment
50.150-30.530,50.150,30.530,19,May-14,Under treatment
50.638-30.621,50.638,30.621,10,May-14,Under treatment
50.577-30.621,50.577,30.621,71,May-14,Under treatment
50.516-30.621,50.516,30.621,259,May-14,Under treatment
50.455-30.621,50.455,30.621,28,May-14,Under treatment
50.394-30.621,50.394,30.621,4,May-14,Under treatment
50.272-30.621,50.272,30.621,17,May-14,Under treatment
50.211-30.621,50.211,30.621,4,May-14,Under treatment
50.150-30.621,50.150,30.621,2,May-14,Under treatment
50.089-30.621,50.089,30.621,1,May-14,Under treatment
50.638-30.712,50.638,30.712,3,May-14,Under treatment
50.577-30.712,50.577,30.712,39,May-14,Under treatment
50.516-30.712,50.516,30.712,111,May-14,Under treatment
50.455-30.712,50.455,30.712,23,May-14,Under treatment
50.394-30.712,50.394,30.712,14,May-14,Under treatment
50.333-30.712,50.333,30.712,2,May-14,Under treatment
50.577-30.804,50.577,30.804,6,May-14,Under treatment
50.516-30.804,50.516,30.804,30,May-14,Under treatment
50.455-30.804,50.455,30.804,16,May-14,Under treatment
50.394-30.804,50.394,30.804,24,May-14,Under treatment
50.333-30.804,50.333,30.804,7,May-14,Under treatment
50.272-30.804,50.272,30.804,8,May-14,Under treatment
46.428-30.804,46.428,30.804,1,May-14,Under treatment
49.784-34.543,49.784,34.543,3,May-14,Under treatment
49.723-34.543,49.723,34.543,1,May-14,Under treatment
49.845-34.634,49.845,34.634,7,May-14,Under treatment
49.784-34.634,49.784,34.634,27,May-14,Under treatment
49.723-34.634,49.723,34.634,31,May-14,Under treatment
49.662-34.634,49.662,34.634,6,May-14,Under treatment
49.784-34.725,49.784,34.725,9,May-14,Under treatment
49.723-34.725,49.723,34.725,5,May-14,Under treatment
48.442-34.817,48.442,34.817,5,May-14,Under treatment
48.442-34.908,48.442,34.908,2,May-14,Under treatment
48.381-34.908,48.381,34.908,2,May-14,Under treatment
48.320-34.908,48.320,34.908,1,May-14,Under treatment
48.442-34.999,48.442,34.999,44,May-14,Under treatment
48.381-34.999,48.381,34.999,149,May-14,Under treatment
48.320-34.999,48.320,34.999,54,May-14,Under treatment
48.442-35.090,48.442,35.090,24,May-14,Under treatment
48.381-35.090,48.381,35.090,35,May-14,Under treatment
48.320-35.090,48.320,35.090,16,May-14,Under treatment
48.442-35.181,48.442,35.181,1,May-14,Under treatment
48.381-35.181,48.381,35.181,1,May-14,Under treatment
46.672-35.364,46.672,35.364,1,May-14,Under treatment
46.611-35.364,46.611,35.364,17,May-14,Under treatment
46.672-35.455,46.672,35.455,7,May-14,Under treatment
46.611-35.455,46.611,35.455,25,May-14,Under treatment
46.550-35.455,46.550,35.455,1,May-14,Under treatment
46.611-35.546,46.611,35.546,1,May-14,Under treatment
49.967-23.963,49.967,23.963,1,May-15,Under treatment
49.906-23.963,49.906,23.963,5,May-15,Under treatment
50.028-24.054,50.028,24.054,16,May-15,Under treatment
49.967-24.054,49.967,24.054,7,May-15,Under treatment
49.906-24.054,49.906,24.054,9,May-15,Under treatment
49.845-24.054,49.845,24.054,5,May-15,Under treatment
50.028-24.146,50.028,24.146,1,May-15,Under treatment
49.967-24.146,49.967,24.146,8,May-15,Under treatment
49.174-24.419,49.174,24.419,1,May-15,Under treatment
49.296-24.510,49.296,24.510,18,May-15,Under treatment
49.235-24.510,49.235,24.510,11,May-15,Under treatment
49.174-24.510,49.174,24.510,22,May-15,Under treatment
49.113-24.510,49.113,24.510,14,May-15,Under treatment
49.296-24.602,49.296,24.602,29,May-15,Under treatment
49.235-24.602,49.235,24.602,45,May-15,Under treatment
49.174-24.602,49.174,24.602,75,May-15,Under treatment
49.113-24.602,49.113,24.602,47,May-15,Under treatment
49.052-24.602,49.052,24.602,4,May-15,Under treatment
48.747-24.602,48.747,24.602,1,May-15,Under treatment
48.686-24.602,48.686,24.602,3,May-15,Under treatment
48.625-24.602,48.625,24.602,4,May-15,Under treatment
49.296-24.693,49.296,24.693,1,May-15,Under treatment
49.235-24.693,49.235,24.693,16,May-15,Under treatment
49.174-24.693,49.174,24.693,25,May-15,Under treatment
49.113-24.693,49.113,24.693,11,May-15,Under treatment
49.052-24.693,49.052,24.693,3,May-15,Under treatment
48.930-24.693,48.930,24.693,2,May-15,Under treatment
48.869-24.693,48.869,24.693,5,May-15,Under treatment
48.686-24.693,48.686,24.693,2,May-15,Under treatment
49.052-24.784,49.052,24.784,1,May-15,Under treatment
48.930-24.784,48.930,24.784,22,May-15,Under treatment
48.869-24.784,48.869,24.784,21,May-15,Under treatment
48.808-24.784,48.808,24.784,10,May-15,Under treatment
48.564-24.784,48.564,24.784,2,May-15,Under treatment
48.930-24.875,48.930,24.875,36,May-15,Under treatment
48.869-24.875,48.869,24.875,35,May-15,Under treatment
48.808-24.875,48.808,24.875,5,May-15,Under treatment
48.564-24.875,48.564,24.875,15,May-15,Under treatment
49.723-24.967,49.723,24.967,1,May-15,Under treatment
49.662-24.967,49.662,24.967,9,May-15,Under treatment
49.601-24.967,49.601,24.967,7,May-15,Under treatment
48.930-24.967,48.930,24.967,10,May-15,Under treatment
48.869-24.967,48.869,24.967,5,May-15,Under treatment
48.564-24.967,48.564,24.967,17,May-15,Under treatment
49.662-25.058,49.662,25.058,22,May-15,Under treatment
49.601-25.058,49.601,25.058,19,May-15,Under treatment
49.540-25.058,49.540,25.058,1,May-15,Under treatment
48.564-25.058,48.564,25.058,1,May-15,Under treatment
49.601-25.149,49.601,25.149,9,May-15,Under treatment
49.540-25.149,49.540,25.149,1,May-15,Under treatment
49.601-25.240,49.601,25.240,4,May-15,Under treatment
49.662-25.696,49.662,25.696,2,May-15,Under treatment
48.747-25.879,48.747,25.879,6,May-15,Under treatment
48.686-25.879,48.686,25.879,10,May-15,Under treatment
48.625-25.879,48.625,25.879,2,May-15,Under treatment
48.808-25.970,48.808,25.970,1,May-15,Under treatment
48.747-25.970,48.747,25.970,24,May-15,Under treatment
48.686-25.970,48.686,25.970,58,May-15,Under treatment
48.930-26.061,48.930,26.061,3,May-15,Under treatment
48.869-26.061,48.869,26.061,37,May-15,Under treatment
48.808-26.061,48.808,26.061,79,May-15,Under treatment
48.747-26.061,48.747,26.061,84,May-15,Under treatment
48.686-26.061,48.686,26.061,44,May-15,Under treatment
48.625-26.061,48.625,26.061,2,May-15,Under treatment
48.564-26.061,48.564,26.061,5,May-15,Under treatment
48.503-26.061,48.503,26.061,1,May-15,Under treatment
48.442-26.061,48.442,26.061,2,May-15,Under treatment
48.381-26.061,48.381,26.061,1,May-15,Under treatment
48.869-26.152,48.869,26.152,1,May-15,Under treatment
48.808-26.152,48.808,26.152,12,May-15,Under treatment
48.747-26.152,48.747,26.152,30,May-15,Under treatment
48.686-26.152,48.686,26.152,15,May-15,Under treatment
48.625-26.152,48.625,26.152,10,May-15,Under treatment
48.564-26.152,48.564,26.152,8,May-15,Under treatment
48.503-26.152,48.503,26.152,21,May-15,Under treatment
48.442-26.152,48.442,26.152,42,May-15,Under treatment
48.381-26.152,48.381,26.152,2,May-15,Under treatment
48.320-26.152,48.320,26.152,34,May-15,Under treatment
48.747-26.243,48.747,26.243,2,May-15,Under treatment
48.686-26.243,48.686,26.243,1,May-15,Under treatment
48.564-26.243,48.564,26.243,3,May-15,Under treatment
48.503-26.243,48.503,26.243,18,May-15,Under treatment
48.442-26.243,48.442,26.243,63,May-15,Under treatment
48.381-26.243,48.381,26.243,11,May-15,Under treatment
48.320-26.243,48.320,26.243,40,May-15,Under treatment
48.259-26.243,48.259,26.243,3,May-15,Under treatment
49.357-28.341,49.357,28.341,2,May-15,Under treatment
49.296-28.341,49.296,28.341,6,May-15,Under treatment
49.418-28.432,49.418,28.432,1,May-15,Under treatment
49.357-28.432,49.357,28.432,9,May-15,Under treatment
49.296-28.432,49.296,28.432,13,May-15,Under treatment
49.113-28.432,49.113,28.432,13,May-15,Under treatment
49.479-28.524,49.479,28.524,1,May-15,Under treatment
49.418-28.524,49.418,28.524,6,May-15,Under treatment
49.357-28.524,49.357,28.524,22,May-15,Under treatment
49.296-28.524,49.296,28.524,1,May-15,Under treatment
49.235-28.524,49.235,28.524,23,May-15,Under treatment
49.174-28.524,49.174,28.524,4,May-15,Under treatment
49.113-28.524,49.113,28.524,35,May-15,Under treatment
49.052-28.524,49.052,28.524,2,May-15,Under treatment
49.418-28.615,49.418,28.615,1,May-15,Under treatment
49.357-28.615,49.357,28.615,5,May-15,Under treatment
49.296-28.615,49.296,28.615,31,May-15,Under treatment
49.235-28.615,49.235,28.615,5,May-15,Under treatment
49.174-28.615,49.174,28.615,47,May-15,Under treatment
49.113-28.615,49.113,28.615,131,May-15,Under treatment
49.052-28.615,49.052,28.615,84,May-15,Under treatment
48.991-28.615,48.991,28.615,4,May-15,Under treatment
49.357-28.706,49.357,28.706,1,May-15,Under treatment
49.296-28.706,49.296,28.706,20,May-15,Under treatment
49.235-28.706,49.235,28.706,20,May-15,Under treatment
49.174-28.706,49.174,28.706,42,May-15,Under treatment
49.113-28.706,49.113,28.706,43,May-15,Under treatment
49.052-28.706,49.052,28.706,50,May-15,Under treatment
48.991-28.706,48.991,28.706,10,May-15,Under treatment
48.930-28.706,48.930,28.706,6,May-15,Under treatment
49.357-28.797,49.357,28.797,21,May-15,Under treatment
49.296-28.797,49.296,28.797,41,May-15,Under treatment
49.235-28.797,49.235,28.797,40,May-15,Under treatment
49.174-28.797,49.174,28.797,9,May-15,Under treatment
49.113-28.797,49.113,28.797,3,May-15,Under treatment
49.052-28.797,49.052,28.797,19,May-15,Under treatment
48.930-28.797,48.930,28.797,17,May-15,Under treatment
48.869-28.797,48.869,28.797,1,May-15,Under treatment
48.808-28.797,48.808,28.797,1,May-15,Under treatment
49.357-28.888,49.357,28.888,18,May-15,Under treatment
49.296-28.888,49.296,28.888,5,May-15,Under treatment
49.235-28.888,49.235,28.888,2,May-15,Under treatment
49.174-28.888,49.174,28.888,1,May-15,Under treatment
48.930-28.888,48.930,28.888,34,May-15,Under treatment
48.869-28.888,48.869,28.888,13,May-15,Under treatment
48.869-28.980,48.869,28.980,5,May-15,Under treatment
50.516-29.892,50.516,29.892,1,May-15,Under treatment
50.455-29.892,50.455,29.892,7,May-15,Under treatment
50.394-29.892,50.394,29.892,3,May-15,Under treatment
50.333-29.892,50.333,29.892,1,May-15,Under treatment
50.516-29.983,50.516,29.983,4,May-15,Under treatment
50.455-29.983,50.455,29.983,16,May-15,Under treatment
50.394-29.983,50.394,29.983,11,May-15,Under treatment
50.821-30.074,50.821,30.074,6,May-15,Under treatment
50.760-30.074,50.760,30.074,2,May-15,Under treatment
50.516-30.074,50.516,30.074,2,May-15,Under treatment
50.455-30.074,50.455,30.074,22,May-15,Under treatment
50.394-30.074,50.394,30.074,20,May-15,Under treatment
